MeterNo,the_geom,MeterType,LONG,LAT,Status
3249874,POINT (-73.97137355682678 40.67624866822498),Strada,-73.97137356,40.67624867,Active
3303038,POINT (-73.91990083226788 40.699984111192585),Strada,-73.91990083,40.69998411,Active
3423077,POINT (-74.02325238800913 40.63499857946991),Strada,-74.02325239,40.63499858,Active
3493089,POINT (-73.99527732029445 40.63552733279486),Strada,-73.99527732,40.63552733,Active
3453007,POINT (-73.99570400255398 40.61377190902437),Strada,-73.995704,40.61377191,Active
3183066,POINT (-73.99059668708115 40.68643776476309),Strada,-73.99059669,40.68643776,Active
3249864,POINT (-73.96856343389601 40.67818241592315),Strada,-73.96856343,40.67818242,Active
3493068,POINT (-73.99536373998477 40.63260852424499),Strada,-73.99536374,40.63260852,Active
3423070,POINT (-74.02606046588731 40.63548928880334),Strada,-74.02606047,40.63548929,Active
4283073,POINT (-73.81367955236263 40.76524790794461),Strada,-73.81367955,40.76524791,Active
4443009,POINT (-73.8437594869882 40.68064014624468),Strada,-73.84375949,40.68064015,Active
1133062,POINT (-73.98139371822924 40.73277142937941),Strada,-73.98139372,40.73277143,Active
1043031,POINT (-73.97844216927447 40.74146579674313),Strada,-73.97844217,40.7414658,Active
1043101,POINT (-73.98761045364431 40.72930254333785),Strada,-73.98761045,40.72930254,Active
1413032,POINT (-74.00433246337076 40.73785664552684),Strada,-74.00433246,40.73785665,Active
1483107,POINT (-74.00666324152057 40.704497118596635),Strada,-74.00666324,40.70449712,Active
1023192,POINT (-73.99136973047267 40.71922041798484),Strada,-73.99136973,40.71922042,Active
1043066,POINT (-73.98410682966062 40.733650729010556),Strada,-73.98410683,40.73365073,Active
1023057,POINT (-73.98807344060411 40.720538150288675),Strada,-73.98807344,40.72053815,Active
1023124,POINT (-73.99147754226865 40.7156082164102),Strada,-73.99147754,40.71560822,Active
1228454,POINT (-73.9425894737722 40.836909455499224),Strada,-73.94258947,40.83690946,Active
3183036,POINT (-73.99804116166631 40.678069381974424),Strada,-73.99804116,40.67806938,Active
4193027,POINT (-73.86255638568926 40.74900227760581),Strada,-73.86255639,40.74900228,Active
4353034,POINT (-73.89114026521769 40.72844067551506),Strada,-73.89114027,40.72844068,Active
4522512,POINT (-73.84811982274253 40.71007917155833),Strada,-73.84811982,40.71007917,Active
1409942,POINT (-73.98613036362508 40.7624466598327),Strada,-73.98613036,40.76244666,Active
4233029,POINT (-73.92805339062448 40.756050009022815),Strada,-73.92805339,40.75605001,Active
4221242,POINT (-73.87219762837219 40.75328396632651),Strada,-73.87219763,40.75328397,Active
1243025,POINT (-73.9965615076601 40.71872898381166),Strada,-73.99656151,40.71872898,Active
1058294,POINT (-73.93806113147626 40.84322564722596),Strada,-73.93806113,40.84322565,Active
1243011,POINT (-73.99765438293825 40.71852542849201),Strada,-73.99765438,40.71852543,Active
1403053,POINT (-73.9894117118322 40.761182171329295),Strada,-73.98941171,40.76118217,Active
1403022,POINT (-73.9850349466439 40.767540972011666),Strada,-73.98503495,40.76754097,Active
1483071,POINT (-74.0077751299923 40.70539206905642),Strada,-74.00777513,40.70539207,Active
4263038,POINT (-73.9014252466182 40.715874472868045),Strada,-73.90142525,40.71587447,Active
4413131,POINT (-73.88776283241519 40.7436444556517),Strada,-73.88776283,40.74364446,Active
4303025,POINT (-73.74136407558615 40.71705371488715),Strada,-73.74136408,40.71705371,Active
4413028,POINT (-73.87366386335556 40.733742000440685),Strada,-73.87366386,40.733742,Active
4413025,POINT (-73.8749977817142 40.73449911007891),Strada,-73.87499778,40.73449911,Active
4463002,POINT (-73.84378190370612 40.69513121644176),Strada,-73.8437819,40.69513122,Active
4413138,POINT (-73.88719597497243 40.74445744822164),Strada,-73.88719598,40.74445745,Active
4263004,POINT (-73.8978186523455 40.70801223206619),Strada,-73.89781865,40.70801223,Active
4413101,POINT (-73.8862326894862 40.74362171588238),Strada,-73.88623269,40.74362172,Active
4443074,POINT (-73.84206858084241 40.68071866449052),Strada,-73.84206858,40.68071866,Active
4303037,POINT (-73.74385920043225 40.716273839728984),Strada,-73.7438592,40.71627384,Active
2162869,POINT (-73.82446354907617 40.82922209936038),Strada,-73.82446355,40.8292221,Active
1033066,POINT (-73.9730068283697 40.78551296449704),Strada,-73.97300683,40.78551296,Active
1033097,POINT (-73.98096234109778 40.774606853826626),Strada,-73.98096234,40.77460685,Active
1023123,POINT (-73.99171153206966 40.71516057542589),Strada,-73.99171153,40.71516058,Active
3493072,POINT (-73.99508523683438 40.63207705411621),Strada,-73.99508524,40.63207705,Active
1033072,POINT (-73.97637258775659 40.780898984388976),Strada,-73.97637259,40.78089898,Active
1033092,POINT (-73.98008194229524 40.77629220726522),Strada,-73.98008194,40.77629221,Active
3179394,POINT (-73.97612433149719 40.67316667712099),Strada,-73.97612433,40.67316668,Active
2013098,POINT (-73.89241405665375 40.860837507273835),Strada,-73.89241406,40.86083751,Active
4122397,POINT (-73.88577092694393 40.747645336867045),Strada,-73.88577093,40.74764534,Active
3131545,POINT (-73.97638495887925 40.627273970601394),Strada,-73.97638496,40.62727397,Active
2013025,POINT (-73.89729207379652 40.86388198019192),Strada,-73.89729207,40.86388198,Active
3403032,POINT (-73.95607364415257 40.68116866943988),Strada,-73.95607364,40.68116867,Active
2013011,POINT (-73.9021295302306 40.861486536829),Strada,-73.90212953,40.86148654,Active
2013018,POINT (-73.90220515454052 40.860907159649145),Strada,-73.90220515,40.86090716,Active
4233161,POINT (-73.93010183124404 40.76473514957314),Strada,-73.93010183,40.76473515,Active
3029751,POINT (-73.97881161830556 40.68341095629846),Strada,-73.97881162,40.68341096,Active
1243062,POINT (-73.99427835444396 40.718331814044035),Strada,-73.99427835,40.71833181,Active
1443070,POINT (-73.98254871876563 40.75001994359622),Strada,-73.98254872,40.75001994,Active
1433012,POINT (-73.98386460279704 40.75893328657181),Strada,-73.9838646,40.75893329,Active
1143033,POINT (-74.00177545362614 40.730215607633674),Strada,-74.00177545,40.73021561,Active
1113101,POINT (-74.00077720815108 40.717789137902635),Strada,-74.00077721,40.71778914,Active
1463040,POINT (-74.00827395209805 40.741231740103494),Strada,-74.00827395,40.74123174,Inactive
1443620,POINT (-73.98229231884885 40.745586373513085),Strada,-73.98229232,40.74558637,Active
5043070,POINT (-74.1141037017354 40.62913305606241),Strada,-74.1141037,40.62913306,Active
4013106,POINT (-73.92140799243118 40.74109061393169),Strada,-73.92140799,40.74109061,Active
4013095,POINT (-73.92708090779009 40.743666031180645),Strada,-73.92708091,40.74366603,Active
3033035,POINT (-73.90819417165244 40.66879533541646),Strada,-73.90819417,40.66879534,Active
3043064,POINT (-73.9488380880894 40.63435120993656),Strada,-73.94883809,40.63435121,Active
3029622,POINT (-73.97972382717568 40.67737508301675),Strada,-73.97972383,40.67737508,Active
1058375,POINT (-73.9391165330941 40.84277346106096),Strada,-73.93911653,40.84277346,Active
1058411,POINT (-73.93982012255549 40.841941680133786),Strada,-73.93982012,40.84194168,Active
1403051,POINT (-73.98888935394807 40.7609586871513),Strada,-73.98888935,40.76095869,Active
4413114,POINT (-73.87273484816788 40.74240798848553),Strada,-73.87273485,40.74240799,Active
1033020,POINT (-73.97853823613836 40.782686878820016),Strada,-73.97853824,40.78268688,Active
1033041,POINT (-73.98085698433387 40.78088673228246),Strada,-73.98085698,40.78088673,Active
1473070,POINT (-73.99237051512321 40.730066669403264),Strada,-73.99237052,40.73006667,Active
3333035,POINT (-73.93826153685684 40.62380026133784),Strada,-73.93826154,40.62380026,Active
3333117,POINT (-73.91731388274063 40.61900783029472),Strada,-73.91731388,40.61900783,Active
3333102,POINT (-73.93200413177586 40.61869446287887),Strada,-73.93200413,40.61869446,Active
3543003,POINT (-73.97032772309262 40.597358612193716),Strada,-73.97032772,40.59735861,Active
3602991,POINT (-73.98355702412178 40.633010282067296),Strada,-73.98355702,40.63301028,Active
3573008,POINT (-73.94958203715083 40.59042972410838),Strada,-73.94958204,40.59042972,Active
3413014,POINT (-73.96285200748622 40.61185396134196),Strada,-73.96285201,40.61185396,Active
3373006,POINT (-73.92323359599705 40.664635855841894),Strada,-73.9232336,40.66463586,Active
3573009,POINT (-73.95037359022108 40.594598544051706),Strada,-73.95037359,40.59459854,Active
4152109,POINT (-73.95335694245804 40.742265600090086),Strada,-73.95335694,40.7422656,Active
4081954,POINT (-73.79831548183381 40.70543061268015),Strada,-73.79831548,40.70543061,Active
3543022,POINT (-73.9768079034503 40.59652262029091),Strada,-73.9768079,40.59652262,Active
3602974,POINT (-73.96309905762607 40.64188567627535),Strada,-73.96309906,40.64188568,Active
1218196,POINT (-73.96753576015143 40.80331857632595),Strada,-73.96753576,40.80331858,Active
1208035,POINT (-73.9517907039846 40.78162811230829),Strada,-73.9517907,40.78162811,Inactive
2013031,POINT (-73.8995335556146 40.86352125965769),Strada,-73.89953356,40.86352126,Active
4233049,POINT (-73.92656446044539 40.76259529375445),Strada,-73.92656446,40.76259529,Active
2013077,POINT (-73.89943309110681 40.86203460951793),Strada,-73.89943309,40.86203461,Active
4353006,POINT (-73.89965378620549 40.72357415282893),Strada,-73.89965379,40.72357415,Active
4221279,POINT (-73.86826972119708 40.74598395308248),Strada,-73.86826972,40.74598395,Active
4353041,POINT (-73.89350252467077 40.727122982668405),Strada,-73.89350252,40.72712298,Active
4211732,POINT (-73.76420774907069 40.760938539866),Strada,-73.76420775,40.76093854,Active
4211733,POINT (-73.76894414554988 40.75536161358399),Strada,-73.76894415,40.75536161,Active
2093034,POINT (-73.86569827577095 40.854192592730705),Strada,-73.86569828,40.85419259,Active
2013096,POINT (-73.89287628765976 40.86006327132578),Strada,-73.89287629,40.86006327,Active
4353014,POINT (-73.89851657789653 40.72468277331351),Strada,-73.89851658,40.72468277,Active
2073067,POINT (-73.87889614633997 40.873437676494326),Strada,-73.87889615,40.87343768,Active
2053008,POINT (-73.896270128834 40.84625703520089),Strada,-73.89627013,40.84625704,Active
3183034,POINT (-73.9977455639208 40.678373639712575),Strada,-73.99774556,40.67837364,Active
3249879,POINT (-73.97351653722662 40.67880763453455),Strada,-73.97351654,40.67880763,Active
2373009,POINT (-73.91036286642907 40.83120851536818),Strada,-73.91036287,40.83120852,Active
1353010,POINT (-74.0022849148103 40.74498567209581),Strada,-74.00228491,40.74498567,Active
1323048,POINT (-74.00683238915045 40.72979401936668),Strada,-74.00683239,40.72979402,Active
1443251,POINT (-73.97754943337013 40.7467105377257),Strada,-73.97754943,40.74671054,Active
1443263,POINT (-73.97933726910091 40.746786216804814),Strada,-73.97933727,40.74678622,Active
1443451,POINT (-73.9952996340083 40.74881123175804),Strada,-73.99529963,40.74881123,Active
1443491,POINT (-73.98321415624619 40.742200543969155),Strada,-73.98321416,40.74220054,Active
1443556,POINT (-73.99227957001281 40.74441102172083),Strada,-73.99227957,40.74441102,Active
1443686,POINT (-73.99586368050497 40.74869810209794),Strada,-73.99586368,40.7486981,Active
1453188,POINT (-73.9889039943172 40.735707071509076),Strada,-73.98890399,40.73570707,Active
1433833,POINT (-73.98136976186389 40.76688900065032),Strada,-73.98136976,40.766889,Inactive
1433404,POINT (-73.97111785515376 40.75152037459579),Strada,-73.97111786,40.75152037,Active
1483088,POINT (-74.00760084621423 40.71040823767602),Strada,-74.00760085,40.71040824,Active
1033043,POINT (-73.98053210140728 40.78028643029816),Strada,-73.9805321,40.78028643,Active
5013006,POINT (-74.13429903713026 40.635893929256575),Strada,-74.13429904,40.63589393,Active
5053313,POINT (-74.09451765390328 40.58449275081606),Strada,-74.09451765,40.58449275,Active
2313018,POINT (-73.83110688953217 40.84839914880208),Strada,-73.83110689,40.84839915,Active
2323227,POINT (-73.8536254504708 40.85303511976182),Strada,-73.85362545,40.85303512,Active
2353003,POINT (-73.92731248486471 40.81823544219459),Strada,-73.92731248,40.81823544,Active
2253171,POINT (-73.89608847259039 40.87314212768764),Strada,-73.89608847,40.87314213,Active
2253188,POINT (-73.89696610436027 40.86742724845657),Strada,-73.8969661,40.86742725,Active
2262726,POINT (-73.89829121660371 40.88907352096203),Strada,-73.89829122,40.88907352,Active
2293016,POINT (-73.83772308200987 40.87966158488436),Strada,-73.83772308,40.87966158,Active
4233026,POINT (-73.92910320718035 40.75610002022327),Strada,-73.92910321,40.75610002,Active
3113037,POINT (-73.98428147028646 40.639486438105784),Strada,-73.98428147,40.63948644,Active
3423026,POINT (-74.02919617805401 40.62825613830354),Strada,-74.02919618,40.62825614,Active
3473008,POINT (-73.9544851969669 40.73212214360593),Strada,-73.9544852,40.73212214,Active
3493015,POINT (-74.0001616352217 40.615357014138084),Strada,-74.00016164,40.61535701,Active
4122288,POINT (-73.89140389634552 40.746446470872236),Strada,-73.8914039,40.74644647,Inactive
4122412,POINT (-73.89588114829023 40.749302062969015),Strada,-73.89588115,40.74930206,Active
3103024,POINT (-73.98813521724199 40.62064712012763),Strada,-73.98813522,40.62064712,Active
3153036,POINT (-73.96643161167312 40.631526872017204),Strada,-73.96643161,40.63152687,Active
4013111,POINT (-73.91971003610765 40.74128407660286),Strada,-73.91971004,40.74128408,Active
1043002,POINT (-73.98111891000816 40.73743388127658),Strada,-73.98111891,40.73743388,Active
4203016,POINT (-73.90294197709021 40.74465061918689),Strada,-73.90294198,40.74465062,Active
1113024,POINT (-74.01201504351081 40.7200100479837),Strada,-74.01201504,40.72001005,Inactive
1473081,POINT (-73.99354373400777 40.72801356530285),Strada,-73.99354373,40.72801357,Active
4523005,POINT (-73.8767450324485 40.71293990502022),Strada,-73.87674503,40.71293991,Active
1389695,POINT (-73.96466565714456 40.802043035674465),Strada,-73.96466566,40.80204304,Active
2131175,POINT (-73.88675770421477 40.85541334017757),Strada,-73.8867577,40.85541334,Active
4413006,POINT (-73.88357559884606 40.739590743225165),Strada,-73.8835756,40.73959074,Active
4443068,POINT (-73.84574154827959 40.67999113984061),Strada,-73.84574155,40.67999114,Active
4483130,POINT (-73.81117518422089 40.67549172473553),Strada,-73.81117518,40.67549172,Active
2053014,POINT (-73.89157992645985 40.84555168122341),Strada,-73.89157993,40.84555168,Active
1033018,POINT (-73.97942791965473 40.781465032342155),Strada,-73.97942792,40.78146503,Active
1133009,POINT (-73.97640644545781 40.72866486704404),Strada,-73.97640645,40.72866487,Active
1058322,POINT (-73.9328811677756 40.84966568946921),Strada,-73.93288117,40.84966569,Active
1058361,POINT (-73.93483224862881 40.85014288294145),Strada,-73.93483225,40.85014288,Active
1228481,POINT (-73.94994605016305 40.82741151415227),Strada,-73.94994605,40.82741151,Active
1294851,POINT (-73.94792039057538 40.775001484593695),Strada,-73.94792039,40.77500148,Active
1433037,POINT (-73.98222725599025 40.756511444531135),Strada,-73.98222726,40.75651144,Active
1433428,POINT (-73.98284327189008 40.7658688848135),Strada,-73.98284327,40.76586888,Active
1433752,POINT (-73.97440280505253 40.75691398144884),Strada,-73.97440281,40.75691398,Active
1433781,POINT (-73.97706004918854 40.76468084400375),Strada,-73.97706005,40.76468084,Active
1443248,POINT (-73.97847352648526 40.745441036898875),Strada,-73.97847353,40.74544104,Active
1453030,POINT (-73.98426185010807 40.73767065226844),Strada,-73.98426185,40.73767065,Active
2013028,POINT (-73.89899442365181 40.863192812438776),Strada,-73.89899442,40.86319281,Active
1473077,POINT (-73.99461171179989 40.72864221132826),Strada,-73.99461171,40.72864221,Inactive
3013548,POINT (-73.99413888725435 40.695032217098856),Strada,-73.99413889,40.69503222,Active
3043036,POINT (-73.95805771391605 40.644461692539224),Strada,-73.95805771,40.64446169,Active
2293008,POINT (-73.84782791428002 40.87666481313217),Strada,-73.84782791,40.87666481,Active
3179371,POINT (-73.97479522820171 40.67555643336263),Strada,-73.97479523,40.67555643,Active
3193033,POINT (-73.94221596141094 40.70384395726089),Strada,-73.94221596,40.70384396,Active
3233014,POINT (-73.94271781155035 40.711822865761796),Strada,-73.94271781,40.71182287,Active
3303027,POINT (-73.92181315729722 40.700555942180095),Strada,-73.92181316,40.70055594,Active
3403005,POINT (-73.9510403295577 40.678665237337654),Strada,-73.95104033,40.67866524,Active
3441557,POINT (-74.00904361179623 40.630852579837324),Strada,-74.00904361,40.63085258,Active
3493042,POINT (-73.99461082537825 40.63692306725932),Strada,-73.99461083,40.63692307,Active
